id	title	old_field	label	field	ig_winner	field_num
1869	Alcohol septal ablation in a young patient after aortic valve replacement.	medicine	0	medicine	0	3
1466	Gross gods and icky atheism: Disgust responses to rejected religious beliefs	psychology	1	neuroscience	0	4
1132	Interruptions in Political Interviews: A Study of Margaret Thatcher and Neil Kinnock	psychology	1	neuroscience	0	4
1576	Pilot echographic study of the differences in clitoral involvement following clitoral or vaginal sexual stimulation.	psychology	1	neuroscience	0	4
2816	An (interactive) decision support system for bank asset liability management	neuroscience	0	neuroscience	0	4
2760	Expression of gLTP in Sympathetic Ganglia from Stress-hypertensive Rats: Molecular Evidence	neuroscience	0	neuroscience	0	4
947	Left-handed major-league baseball players and longevity re-examined	humanities	1	neuroscience	0	4
2634	Forebrain gene expression predicts deficits in sensorimotor gating after isolation rearing in male rats	neuroscience	0	neuroscience	0	4
3120	Amygdala functional connectivity is associated with locus of control in the context of cognitive aging	neuroscience	0	neuroscience	0	4
3131	Lesions of the central nucleus of the amygdala decrease taste threshold for sodium chloride in rats	neuroscience	0	neuroscience	0	4
634	Keep your fingers crossed!: how superstition improves performance.	psychology	1	neuroscience	0	4
2099	Unsatisfactory clinical outcomes of second-generation mobile bearing floating platform total knee arthroplasty: comparing outcomes with fixed bearing after five years minimum	medicine	0	medicine	0	3
271	Trinkaus: An Informal Look	economics	1	neuroscience	0	4
1488	The science of style: in fashion, colors should match only moderately.	psychology	1	neuroscience	0	4
10	Termination of intractable hiccups with digital rectal massage	medicine	1	medicine	1	3
2693	Neuronal correlates of decision-making in secondary somatosensory cortex	neuroscience	0	neuroscience	0	4
2044	Recurrent sustained ventricular tachycardia. 1. Mechanisms.	medicine	0	medicine	0	3
2786	Brain ventricle volume correlates with effortful control in healthy young males	neuroscience	0	neuroscience	0	4
1081	Ideal female brow aesthetics	humanities	1	neuroscience	0	4
209	Coral larvae move toward reef sounds.	biology	1	bio_env	0	1
1049	Factors associated with the frequency of stool examination: effect on incidence of reported rectal bleeding.	medicine	1	medicine	0	3
1671	Impact of Yankee Stadium Bat Day on Blunt Trauma in Northern New York City.	medicine	1	medicine	0	3
1686	Humor ability reveals intelligence, predicts mating success, and is higher in males	psychology	1	neuroscience	0	4
1933	The association of incidentally detected heart valve calcification with future cardiovascular events	medicine	0	medicine	0	3
2838	Moving forward - essential questions for the next 10 years.	neuroscience	0	neuroscience	0	4
3249	Conductor Specification and Validation for High-Luminosity LHC Quadrupole Magnets	exact_eng	0	exact_eng	0	2
1287	"Stability of Motor Programs during a State of Meditation: Electrocortical Activity in a Pianist Playing ""Vexations"" by Erik Satie Continuously for 28 Hours."	psychology	1	neuroscience	0	4
3218	Global flash multifocal electroretinogram: early detection of local functional changes and its correlations with optical coherence tomography and visual field tests in diabetic eyes	neuroscience	0	neuroscience	0	4
2648	Elektrophysiologisches Schädigungsprofil von Patienten mit einem Morbus Wilson	neuroscience	0	neuroscience	0	4
2540	Electro-ophthalmological recovery after withdrawal from vigabatrin	neuroscience	0	neuroscience	0	4
2780	Sensitivity to structure in action sequences: An infant event-related potential study	neuroscience	0	neuroscience	0	4
1650	Vagueness: An Exercise in Logical Analysis	humanities	1	exact_eng	0	2
2353	The economics of digital media markets	bio_env	0	bio_env	0	1
1174	Effects of High-Speed Drill Noise and Gunfire on Dentists	medicine	1	medicine	0	3
3095	A single prolonged stress paradigm produces enduring impairments in social bonding in monogamous prairie voles	neuroscience	0	neuroscience	0	4
2886	Neural correlates of reward processing in schizophrenia — Relationship to apathy and depression	neuroscience	0	neuroscience	0	4
618	Jeopardizing Christmas: Why spoiled kids and a tight schedule could make Santa Claus fall?	humanities	1	neuroscience	0	4
2722	Certainty factors versus Parzen windows as reliability measures in RBF networks	neuroscience	0	neuroscience	0	4
116	Effect of Different Types of Textiles on Sexual Activity. Experimental study	humanities	1	neuroscience	1	4
1032	On being treated as an ignorant hillbilly when escorting a patient to a London hospital	medicine	1	medicine	0	3
500	Some Anatomical Observations of Milk Found in Veins, Instead of Blood; And of Grass, Found in the Wind-Pipes of Some Animals	biology	1	bio_env	0	1
132	Assessing the Calorific Significance of Episodes of Human Cannibalism in the Paleolithic	medicine	1	medicine	1	3
2876	Automated cerebellar lobule segmentation with application to cerebellar structural analysis in cerebellar disease	neuroscience	0	neuroscience	0	4
2369	Dominance hierarchy and space use pattern in male captive muntjacs,Muntiacus reevesi	bio_env	0	bio_env	0	1
2828	Intuition and autism: a possible role for Von Economo neurons	neuroscience	0	neuroscience	0	4
2269	Planktonic and symbiotic organisms in nutrition of coralobiont fish	bio_env	0	bio_env	0	1
3411	Observation of quasi-phase matched four-wave mixing assisted by periodic power variation in a long-distance optical amplifier chain	exact_eng	0	exact_eng	0	2
2259	Population dynamics of a stingless bee community in the seasonal dry lowlands of Costa Rica	bio_env	0	bio_env	0	1
2049	Childhood ITP: knowing when to worry?	medicine	0	medicine	0	3
645	Pleasure and pain: the effect of (almost) having an orgasm on genital and nongenital sensitivity.	psychology	1	neuroscience	0	4
2685	Adult reversal of cognitive phenotypes in neurodevelopmental disorders	neuroscience	0	neuroscience	0	4
1065	Role of Childhood Aerobic Fitness in Successful Street Crossing	medicine	1	medicine	0	3
2372	Single nucleotide polymorphism markers linked to QTL for wheat yield traits	bio_env	0	bio_env	0	1
3240	Latent topics-based relevance feedback for video retrieval	exact_eng	0	exact_eng	0	2
2585	Compassion and contamination. Cultural differences in vegetarianism	neuroscience	0	neuroscience	0	4
115	Unskilled and Unaware of It: How Difficulties in Recognizing Ones Own Incompetence Lead to Inflated Self-Assessments.	psychology	1	neuroscience	1	4
3332	Complexity, Criticality and Computation	exact_eng	0	exact_eng	0	2
2201	Epidemiologie und Perspektiven der Alterstraumatologie	medicine	0	medicine	0	3
2339	Alley coppice—a new system with ancient roots	bio_env	0	bio_env	0	1
3208	Cerebellar neuroblastoma	neuroscience	0	neuroscience	0	4
2516	Parvalbumin-immunoreactive neurons in the human claustrum	neuroscience	0	neuroscience	0	4
792	Where has all the road kill gone?	genetics	1	medicine	0	3
590	Three Forms of the Human Nose	genetics	1	medicine	0	3
2866	Decreased norepinephrine transporter availability in obesity: Positron Emission Tomography imaging with (S,S)-[<ce:sup loc=pre>11</ce:sup>C]O-methylreboxetine	neuroscience	0	neuroscience	0	4
3324	Narrowband Microwave Filters With Mixed Topology	exact_eng	0	exact_eng	0	2
1178	A Discourse on Nail Growth and Unusual Fingernails.	medicine	1	medicine	0	3
41	On the Comparative Palatability of Some Dry-Season Tadpoles from Costa Rica.	biology	1	bio_env	1	1
400	The Treatment by Marmite of Megalocytic Hyperchromic Anemia: Occurring in Idiopathic Steatorrhoea (Coeliac Disease)	medicine	1	medicine	0	3
824	Major League Baseball Players' Life Expectancies	psychology	1	neuroscience	0	4
2459	Mangroves and marine oligochaete diversity	bio_env	0	bio_env	0	1
1149	Wolfgang Amadeus Mozart - Controversies Regarding His Illnesses and Death: A Bibliographic Review	medicine	1	medicine	0	3
544	Arboreal Sprint Failure: Lizardfall in a California Oak Woodland.	biology	1	bio_env	0	1
2545	Sortal concepts, object individuation, and language	neuroscience	0	neuroscience	0	4
183	Equidistant Letter Sequences in the Book of Genesis	humanities	1	neuroscience	1	4
167	Selective Responses to Approaching Objects	psychology	1	neuroscience	1	4
2176	Hypertension and ascorbic acid	medicine	0	medicine	0	3
2574	Geometrical basis of perception of gaze direction	neuroscience	0	neuroscience	0	4
331	The King's Two Teeth.	humanities	1	neuroscience	0	4
2944	Velocity scaling of cue-induced smooth pursuit acceleration obeys constraints of natural motion	neuroscience	0	neuroscience	0	4
2240	Unklarer Iristumor	medicine	0	medicine	0	3
1016	Preference for newspaper size	humanities	1	neuroscience	0	4
403	Sonic Boom Effects on Sleep: A Field Experiment on Military and Civilian Populations.	physics	1	exact_eng	0	2
1394	Egocentrism over e-mail: can we communicate as well as we think?	psychology	1	neuroscience	0	4
2078	Combined fluorescence and photovoltage studies on chlorosome containing bacteria	medicine	0	medicine	0	3
3229	Model-Based Orthodontic Assessments for Dental Panoramic Radiographs	exact_eng	0	exact_eng	0	2
1777	Calcium supplementation in postmenopausal women: rethinking the prescription.	medicine	0	medicine	0	3
1354	A New Frigorifick Experiment Shewing, How a Considerable Degree of Cold May be Suddenly Produced without the Help of Snow, Ice, Haile, Wind, or Niter, and That at Any Time of the Year	chemistry	1	exact_eng	0	2
216	How (Not) to Communicate New Scientific Information: A Memoir of the Famous Brindley Lecture.	medicine	1	medicine	0	3
1439	Three-dimensional Kinematic Analysis of the Pectoral Girdle during Upside-down Locomotion of Two-toed Sloths (Choloepus didactylus Linne 1758)	physics	1	exact_eng	0	2
112	The Neural Bases of Disgustfor Cheese: An fMRI Study	medicine	1	medicine	1	3
1977	Perioperative and Long-Term Outcome for Intrahepatic Cholangiocarcinoma: Impact of Major Versus Minor Hepatectomy	medicine	0	medicine	0	3
1512	Diet quality and the attractiveness of male body odor	medicine	1	medicine	0	3
2660	Visual attention revealed by an illusion of motion	neuroscience	0	neuroscience	0	4
820	Fecal incontinence decreases sexual quality of life, but does not prevent sexual activity in women.	psychology	1	neuroscience	0	4
1331	The Palatability of the Eggs of Birds - Illustrated by Experiments on the Food Preferences of the Ferret (Putorius-Furo) and Cat (Felis-Catus) - With Notes on Other Egg-Eating Carnivora.	biology	1	bio_env	0	1
2212	Orthotopic neobladder: a 22-year experience.	medicine	0	medicine	0	3
2650	What can fruit flies teach us about karate?	neuroscience	0	neuroscience	0	4
2004	Ductal carcinoma in situ with distorting sclerosis on core biopsy may be predictive of upstaging on excision.	medicine	0	medicine	0	3
3115	Contrast normalization contributes to a biologically-plausible model of receptive-field development in primary visual cortex (V1)	neuroscience	0	neuroscience	0	4
1310	Just one more episode': Frequency and theoretical correlates of television binge watching	psychology	1	neuroscience	0	4
1874	Hemolytic uremic syndrome in a child with leukemia and cytomegalovirus infection	medicine	0	medicine	0	3
11	Humans Running in Place on Water at Simulated Reduced Gravity	physics	1	exact_eng	1	2
1225	The Weight of the Leg in Living Men	medicine	1	medicine	0	3
901	Cunnilingus apparently increases duration of copulation in the Indian flying fox, Pteropus giganteus.	biology	1	bio_env	0	1
919	How High Can a Dead Cat Bounce?: Metaphor and the Hong Kong Stock Market	economics	1	neuroscience	0	4
621	Cryopreservation of rooster sperm	biology	1	bio_env	0	1
2633	Short-latency ocular following in humans is dependent on absolute (rather than relative) binocular disparity	neuroscience	0	neuroscience	0	4
2058	Which Anti-htlv Iii/lav Assays for Screening and Confirmatory Testing?	medicine	0	medicine	0	3
532	An Ode to Substance Use(r) Intervention Failure(s): SUIF	medicine	1	medicine	0	3
97	Never Smile at a Crocodile: Betting on Electronic Gaming Machines is Intensified by Reptile-Induced Arousal	economics	1	neuroscience	1	4
1510	Deodorization of garlic breath volatiles by food and food components.	psychology	1	neuroscience	0	4
133	Shouting and Cursing While Driving: Frequency, Reasons, Perceived Risk and Punishment	psychology	1	neuroscience	1	4
2407	Tricholoma matsutake 1-Ocen-3-ol and methyl cinnamate repel mycophagous Proisotoma minuta (Collembola: Insecta)	bio_env	0	bio_env	0	1
2199	Die olympische Devise der Pathologie	medicine	0	medicine	0	3
3398	"A note on ""Some higher-order modifications of Newton's method for solving nonlinear equations"""	exact_eng	0	exact_eng	0	2
3214	Control of reach extent with the paretic and nonparetic arms after unilateral sensorimotor stroke II: planning and adjustments to control movement distance	neuroscience	0	neuroscience	0	4
286	Fathers see stronger family resemblances than non-fathers in unrelated children's faces.	psychology	1	neuroscience	0	4
2772	Computational Biology: Moving into the Future One Click at a Time	neuroscience	0	neuroscience	0	4
3318	Hausdorff moment problem via fractional moments	exact_eng	0	exact_eng	0	2
1337	Honesty when lighting votive candles in church: an informal look.	psychology	1	neuroscience	0	4
2040	Warning signs of a heart attack.	medicine	0	medicine	0	3
491	Tight Pants Syndrome: A New Title for an Old Problem and Often Encountered Medical Problem	medicine	1	medicine	0	3
1664	Eavesdropping squirrels reduce their future value of food under the perceived presence of cache robbers.	biology	1	bio_env	0	1
760	Archerfish Actively Control the Hydrodynamics of Their Jets	genetics	1	medicine	0	3
1044	Friends don't let friends eat cookies: Effects of restrictive eating norms on consumption among friends	humanities	1	neuroscience	0	4
37	Sildenafil Accelerates Reentrainment of Circadian Rhythms After Advancing Light Schedules	physics	1	exact_eng	1	2
1635	"Cetaceans, Sex and Sea Serpents: An Analysis of the Egede Accounts of a ""Most Dreadful Monster"" Seen Off the Coast of Greenland in 1734."	humanities	1	bio_env	0	1
